1.0204081633e-02 1.9799722064e-03 5.7413444552e-01 7.9982456039e-01 1.2438412781e+00 1.0941888070e+03
3.0612244898e-02 1.9789364020e-03 5.7512274834e-01 7.9923792599e-01 1.2451995457e+00 1.0940736797e+03
5.1020408163e-02 1.9765300877e-03 5.7741203908e-01 7.9787549953e-01 1.2483304411e+00 1.0938059881e+03
7.1428571429e-02 1.9723691282e-03 5.8130281335e-01 7.9552450569e-01 1.2535675777e+00 1.0933447651e+03
9.1836734694e-02 1.9663558415e-03 5.8689629890e-01 7.9213064552e-01 1.2610005664e+00 1.0926769914e+03
1.1224489796e-01 1.9583858011e-03 5.9425703056e-01 7.8763929895e-01 1.2706080125e+00 1.0917897418e+03
1.3265306122e-01 1.9484191815e-03 6.0339153286e-01 7.8203320845e-01 1.2822640145e+00 1.0906762252e+03
1.5306122449e-01 1.9364411271e-03 6.1427292009e-01 7.7531096734e-01 1.2957640589e+00 1.0893320002e+03
1.7346938776e-01 1.9224757181e-03 6.2683701063e-01 7.6749438025e-01 1.3108322308e+00 1.0877563252e+03
1.9387755102e-01 1.9065885740e-03 6.4098190574e-01 7.5862973564e-01 1.3271305318e+00 1.0859526379e+03
2.1428571429e-01 1.8889008534e-03 6.5656056024e-01 7.4879506926e-01 1.3442662876e+00 1.0839302919e+03
2.3469387755e-01 1.8696055504e-03 6.7337082910e-01 7.3810843447e-01 1.3618015487e+00 1.0817067420e+03
2.5510204082e-01 1.8489893036e-03 6.9114125498e-01 7.2673878313e-01 1.3792647345e+00 1.0793105349e+03
2.7551020408e-01 1.8274582570e-03 7.0951309181e-01 7.1491857319e-01 1.3961654384e+00 1.0767850174e+03
2.9591836735e-01 1.8055672745e-03 7.2801883904e-01 7.0295767423e-01 1.4120123336e+00 1.0741927027e+03
3.1632653061e-01 1.7840485891e-03 7.4605993031e-01 6.9125653527e-01 1.4263336444e+00 1.0716198085e+03
3.3673469388e-01 1.7638304452e-03 7.6289083953e-01 6.8031387035e-01 1.4386989512e+00 1.0691796702e+03
3.5714285714e-01 1.7460259809e-03 7.7762553013e-01 6.7071901995e-01 1.4487405601e+00 1.0670122539e+03
3.7755102041e-01 1.7318602847e-03 7.8929274835e-01 6.6311307569e-01 1.4561723553e+00 1.0652751990e+03
3.9795918367e-01 1.7225023610e-03 7.9696808636e-01 6.5810234669e-01 1.4608042053e+00 1.0641215874e+03
4.1836734694e-01 1.7188055833e-03 7.9998041332e-01 6.5612624005e-01 1.4625505379e+00 1.0636647631e+03
4.3877551020e-01 1.7210462324e-03 7.9811950991e-01 6.5732474823e-01 1.4614320734e+00 1.0639425313e+03
4.5918367347e-01 1.7288172595e-03 7.9171803162e-01 6.6148476668e-01 1.4575701026e+00 1.0649024487e+03
4.7959183673e-01 1.7411646014e-03 7.8154028441e-01 6.6810956008e-01 1.4511742820e+00 1.0664202307e+03
5.0000000000e-01 1.7568757417e-03 7.6855280149e-01 6.7656599557e-01 1.4425263769e+00 1.0683388133e+03
5.2040816327e-01 1.7747484824e-03 7.5371324390e-01 6.8622236354e-01 1.4319618040e+00 1.0705044421e+03
5.4081632653e-01 1.7937466948e-03 7.3784954682e-01 6.9652916314e-01 1.4198500171e+00 1.0727870992e+03
5.6122448980e-01 1.8130514275e-03 7.2162132105e-01 7.0704673381e-01 1.4065751000e+00 1.0750865918e+03
5.8163265306e-01 1.8320520629e-03 7.0552770212e-01 7.1744217438e-01 1.3925181825e+00 1.0773305929e+03
6.0204081633e-01 1.8503138966e-03 6.8993290738e-01 7.2747390775e-01 1.3780428512e+00 1.0794696892e+03
6.2244897959e-01 1.8675416095e-03 6.7509432699e-01 7.3697377033e-01 1.3634840575e+00 1.0814720977e+03
6.4285714286e-01 1.8835465206e-03 6.6118719373e-01 7.4583068348e-01 1.3491404975e+00 1.0833190855e+03
6.6326530612e-01 1.8982197788e-03 6.4832438816e-01 7.5397707997e-01 1.3352701021e+00 1.0850013329e+03
6.8367346939e-01 1.9115113542e-03 6.3657169130e-01 7.6137809617e-01 1.3220881072e+00 1.0865161727e+03
7.0408163265e-01 1.9234139814e-03 6.2595928976e-01 7.6802316911e-01 1.3097671118e+00 1.0878655485e+03
7.2448979592e-01 1.9339511073e-03 6.1649034974e-01 7.7391961573e-01 1.2984385529e+00 1.0890545376e+03
7.4489795918e-01 1.9431680083e-03 6.0814734332e-01 7.7908780986e-01 1.2881950950e+00 1.0900903009e+03
7.6530612245e-01 1.9511253865e-03 6.0089666244e-01 7.8355763428e-01 1.2790935285e+00 1.0909813592e+03
7.8571428571e-01 1.9578948885e-03 5.9469193138e-01 7.8736594091e-01 1.2711578728e+00 1.0917371097e+03
8.0612244898e-01 1.9635561056e-03 5.8947633525e-01 7.9055480246e-01 1.2643824815e+00 1.0923675235e+03
8.2653061224e-01 1.9681946839e-03 5.8518421233e-01 7.9317036739e-01 1.2587350203e+00 1.0928829736e+03
8.4693877551e-01 1.9719012784e-03 5.8174211745e-01 7.9526217917e-01 1.2541593000e+00 1.0932941569e+03
8.6734693878e-01 1.9747710100e-03 5.7906951792e-01 7.9688278429e-01 1.2505778867e+00 1.0936120769e+03
8.8775510204e-01 1.9769034470e-03 5.7707930269e-01 7.9808761988e-01 1.2478947612e+00 1.0938480691e+03
9.0816326531e-01 1.9784022639e-03 5.7567817037e-01 7.9893477260e-01 1.2459974979e+00 1.0940138208e+03
9.2857142857e-01 1.9793760944e-03 5.7476723448e-01 7.9948529886e-01 1.2447606505e+00 1.0941214379e+03
9.4897959184e-01 1.9799358264e-03 5.7424245322e-01 7.9980183863e-01 1.2440461724e+00 1.0941833171e+03
9.6938775510e-01 1.9801997981e-03 5.7399658861e-01 7.9995102522e-01 1.2437123984e+00 1.0942124215e+03
9.8979591837e-01 1.9802739609e-03 5.7391963201e-01 7.9999332187e-01 1.2436018143e+00 1.0942208585e+03
